hgnc_id	gene_symbol	confidence_level	mode_of_inheritance	panel	panel_id	panel_version
HGNC:25070	ACD	3	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:124	ACP5	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:186	ADA	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1839	ADA2	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:195	ADAM17	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:225	ADAR	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:328	AGR2	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:13203	AICDA	3	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:360	AIRE	3	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:362	AK2	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:437	ALPI	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:20917	ALPK1	3	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:25527	ANKZF1	3	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:566	AP3B1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:704	ARPC1B	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:708	ARPC5	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:795	ATM	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:868	ATP6AP1	3	X-LINKED: hemizygous mutation in males, biallelic mutations in females	PID_IBD	398	9.18
HGNC:914	B2M	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:14078	BACH2	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:989	BCL10	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1058	BLM	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:14211	BLNK	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:8549	BLOC1S6	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1133	BTK	3	X-LINKED: hemizygous mutation in males, biallelic mutations in females	PID_IBD	398	9.18
HGNC:28672	C17orf62	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1241	C1QA	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1242	C1QB	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1245	C1QC	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1246	C1R	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1247	C1S	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1248	C2	3	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:26799	C2orf69	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1318	C3	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1323	C4A	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1324	C4B	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1331	C5	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1339	C6	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1346	C7	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1352	C8A	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1353	C8B	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1358	C9	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:16393	CARD11	3	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:16446	CARD14	3	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:16391	CARD9	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:27089	CARMIL2	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1509	CASP8	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1542	CBLB	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:29426	CCBE1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1633	CD19	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1677	CD247	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11922	CD27	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1673	CD3D	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1674	CD3E	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1675	CD3G	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1678	CD4	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11919	CD40	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11935	CD40LG	3	X-LINKED: hemizygous mutation in males, biallelic mutations in females	PID_IBD	398	9.18
HGNC:6953	CD46	3	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2665	CD55	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1689	CD59	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11937	CD70	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1698	CD79A	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1699	CD79B	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1701	CD81	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1736	CDC42	3	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:14628	CDCA7	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1836	CEBPE	3	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2771	CFD	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:4883	CFH	3	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5394	CFI	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:8864	CFP	3	X-LINKED: hemizygous mutation in males, biallelic mutations in females	PID_IBD	398	9.18
HGNC:20626	CHD7	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:16920	CIB1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:7067	CIITA	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:30664	CLPB	3	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2214	COL7A1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2230	COPA	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:2252	CORO1A	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2336	CR2	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2348	CREBBP	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:2435	CSF2RA	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2436	CSF2RB	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2439	CSF3R	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2505	CTLA4	3	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:2519	CTPS1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2528	CTSC	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6027	CXCR2	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2561	CXCR4	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:2577	CYBA	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2578	CYBB	3	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	PID_IBD	398	9.18
HGNC:15594	DBR1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:17642	DCLRE1C	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2760	DEF6	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2876	DIAPH1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2890	DKC1	3	X-LINKED: hemizygous mutation in males, biallelic mutations in females	PID_IBD	398	9.18
HGNC:27030	DNAJC21	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2959	DNASE1L3	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2960	DNASE2	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2979	DNMT3B	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:23483	DOCK11	3	X-LINKED: hemizygous mutation in males, biallelic mutations in females	PID_IBD	398	9.18
HGNC:2988	DOCK2	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:19191	DOCK8	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:18648	DPP9	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:3078	DUT	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:25789	EFL1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:3309	ELANE	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:3319	ELF4	3	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	PID_IBD	398	9.18
HGNC:3373	EP300	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:29331	EPG5	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:26922	ERCC6L2	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:3518	EXTL3	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:3530	F12	3	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:3573	FADD	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11920	FAS	3	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11936	FASLG	3	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:23109	FAT4	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:29002	FCHO1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:15889	FERMT1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:23151	FERMT3	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:29418	FNIP1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:12765	FOXN1	3	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6106	FOXP3	3	X-LINKED: hemizygous mutation in males, biallelic mutations in females	PID_IBD	398	9.18
HGNC:24861	G6PC3	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:4057	G6PD	3	X-LINKED: hemizygous mutation in males, biallelic mutations in females	PID_IBD	398	9.18
HGNC:4170	GATA1	3	X-LINKED: hemizygous mutation in males, biallelic mutations in females	PID_IBD	398	9.18
HGNC:4171	GATA2	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:4237	GFI1	3	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:28980	GINS1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:4385	GNAI2	3	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:4688	GUCY2C	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:18437	HAVCR2	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:16915	HAX1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:4861	HELLS	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5013	HMOX1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5163	HPS1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:15844	HPS4	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:18817	HPS6	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:14348	HTRA2	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:16931	HYOU1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5351	ICOS	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:18873	IFIH1	3	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5432	IFNAR1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5433	IFNAR2	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5439	IFNGR1	3	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5440	IFNGR2	3	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5541	IGHM	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5870	IGLL1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5960	IKBKB	3	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5961	IKBKG	3	X-LINKED: hemizygous mutation in males, biallelic mutations in females	PID_IBD	398	9.18
HGNC:13176	IKZF1	3	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:13177	IKZF2	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:13178	IKZF3	3	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:5962	IL10	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5964	IL10RA	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5965	IL10RB	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5970	IL12B	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5971	IL12RB1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5985	IL17RA	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:18358	IL17RC	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6000	IL1RN	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6006	IL21R	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:19100	IL23R	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6008	IL2RA	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6009	IL2RB	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6010	IL2RG	3	X-LINKED: hemizygous mutation in males, biallelic mutations in females	PID_IBD	398	9.18
HGNC:15561	IL36RN	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6019	IL6R	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6021	IL6ST	3	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6023	IL7	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6024	IL7R	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:17967	IRAK4	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6116	IRF1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:21729	IRF2BP2	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:6119	IRF4	3	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:6122	IRF7	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5358	IRF8	3	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:4053	ISG15	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:13890	ITCH	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6155	ITGB2	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6171	ITK	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6182	ITPR3	3	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:26926	JAGN1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6190	JAK1	3	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:6193	JAK3	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:12637	KDM6A	3	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	PID_IBD	398	9.18
HGNC:7132	KMT2A	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:7133	KMT2D	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:26789	LACC1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:29796	LAMTOR2	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:18874	LAT	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6524	LCK	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6529	LCP2	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6598	LIG1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6601	LIG4	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:14450	LPIN2	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1742	LRBA	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6735	LYN	3	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:1968	LYST	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:28880	MAGT1	3	X-LINKED: hemizygous mutation in males, biallelic mutations in females	PID_IBD	398	9.18
HGNC:6819	MALT1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6853	MAP3K14	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6947	MCM4	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:23357	MCTS1	3	X-LINKED: hemizygous mutation in males, biallelic mutations in females	PID_IBD	398	9.18
HGNC:3498	MECOM	3	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:6998	MEFV	3	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:24862	MOGS	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:29619	MPEG1	3	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:7373	MSN	3	X-LINKED: hemizygous mutation in males, biallelic mutations in females	PID_IBD	398	9.18
HGNC:7432	MTHFD1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:7530	MVK	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:7562	MYD88	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:7603	MYO5B	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:29401	MYSM1	3	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
