hgnc_id	gene_symbol	confidence_level	mode_of_inheritance	panel	panel_id	panel_version
HGNC:9546	PSMB9	2	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:9588	PTEN	2	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:30249	QSOX2	2	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:29434	RC3H1	2	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:17851	REXO2	2	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:20788	RHBDF2	2	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:686	RHOH	2	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:16031	RNF31	2	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:34016	RNU4ATAC	2	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:34017	RNU6ATAC	2	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:16941	SCGN	2	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:30402	SENP7	2	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:10937	SLC19A1	2	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11013	SLC30A2	2	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11073	SLC9A3	2	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11303	SRP72	2	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:11566	TAPBP	2	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11727	TERC	2	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:11730	TERT	2	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11824	TINF2	2	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:11908	TNFRSF11A	2	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:17755	TNFRSF13C	2	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:29859	ABI3	1	Unknown	PID_IBD	398	9.18
HGNC:132	ACTB	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:463	AMFR	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:618	APOL1	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:26545	ARHGAP42	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:681	ARHGEF1	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:18318	ASXL1	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:16489	ATG4A	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:1100	BRCA1	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1101	BRCA2	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1354	C8G	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:16422	CARD10	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:17635	CD274	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1653	CD28	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:4888	CFHR1	1	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:4890	CFHR2	1	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:16980	CFHR3	1	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:16979	CFHR4	1	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:24668	CFHR5	1	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1974	CHUK	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2025	CLCN7	1	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:13164	CNBP	1	Other	PID_IBD	398	9.18
HGNC:17213	COLEC11	1		PID_IBD	398	9.18
HGNC:2236	COPG1	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:28657	CRACR2A	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:2434	CSF2	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:15879	CTNNBL1	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:25866	CXorf36	1	Unknown	PID_IBD	398	9.18
HGNC:11529	EPCAM	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:3434	ERCC2	1	Unknown	PID_IBD	398	9.18
HGNC:3435	ERCC3	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:3436	ERCC4	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:12691	EZR	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:28467	FAAP24	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:3587	FANCF	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:25568	FANCI	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:23168	FANCM	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:24674	FBF1	1		PID_IBD	398	9.18
HGNC:20442	FBRS	1	Unknown	PID_IBD	398	9.18
HGNC:3613	FCGR1A	1		PID_IBD	398	9.18
HGNC:3616	FCGR2A	1		PID_IBD	398	9.18
HGNC:3618	FCGR2B	1		PID_IBD	398	9.18
HGNC:3620	FCGR3B	1	Unknown	PID_IBD	398	9.18
HGNC:3621	FCGRT	1		PID_IBD	398	9.18
HGNC:3625	FCN3	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:3818	FOXM1	1	Unknown	PID_IBD	398	9.18
HGNC:3827	FPR2	1		PID_IBD	398	9.18
HGNC:3828	FPR3	1		PID_IBD	398	9.18
HGNC:4092	GAD1	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:21918	GIMAP6	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:21157	GTF2H5	1		PID_IBD	398	9.18
HGNC:4840	HCK	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:14178	HS3ST6	1	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:17087	ICOSLG	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5438	IFNG	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5526	IGHG2	1		PID_IBD	398	9.18
HGNC:5972	IL12RB2	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:5981	IL17A	1		PID_IBD	398	9.18
HGNC:5986	IL18	1		PID_IBD	398	9.18
HGNC:5987	IL18BP	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:14900	IL22	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:15488	IL23A	1		PID_IBD	398	9.18
HGNC:18969	IL31RA	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:15563	IL37	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6018	IL6	1	Unknown	PID_IBD	398	9.18
HGNC:26956	INO80	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6112	IRAK1	1	X-LINKED: hemizygous mutation in males, biallelic mutations in females	PID_IBD	398	9.18
HGNC:6149	ITGAM	1	Unknown	PID_IBD	398	9.18
HGNC:4161	LRRC32	1	Unknown	PID_IBD	398	9.18
HGNC:19027	LRRC8A	1	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:30860	LSM11	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6740	LYZ	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:34390	MAP1LC3B2	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:6881	MAPK8	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:6901	MASP1	1		PID_IBD	398	9.18
HGNC:6902	MASP2	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:18043	MCM10	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:22962	MED13L	1	Unknown	PID_IBD	398	9.18
HGNC:7090	MICA	1	Unknown	PID_IBD	398	9.18
HGNC:7216	MPI	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:4975	MR1	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:7230	MRE11	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:7315	MS4A1	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:7329	MSH6	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:25532	MTPAP	1	Unknown	PID_IBD	398	9.18
HGNC:3656	MYOF	1	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:15625	NBAS	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:15671	NFKBID	1		PID_IBD	398	9.18
HGNC:7873	NOS2	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:8109	ODC1	1	Unknown	PID_IBD	398	9.18
HGNC:21652	OSTM1	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:270	PARP1	1	Unknown	PID_IBD	398	9.18
HGNC:8760	PDCD1	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:29017	PLEKHM1	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:9122	PMS2	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:9176	POLD2	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:9178	POLE2	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:15763	POLR3F	1	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:9211	POU2AF1	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:9508	PSEN1	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:24929	PSMG2	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:9652	PTPN22	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:9816	RAD50	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:9857	RAP1B	1	Other	PID_IBD	398	9.18
HGNC:9957	RELN	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:9967	RET	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:9992	RGS10	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:672	RHOG	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:21574	SAMD3	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:16860	SART3	1	Unknown	PID_IBD	398	9.18
HGNC:10727	SEMA3E	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:10825	SH3BP2	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:13867	SH3KBP1	1	X-LINKED: hemizygous mutation in males, biallelic mutations in females	PID_IBD	398	9.18
HGNC:14929	SIRT1	1	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	PID_IBD	398	9.18
HGNC:15827	SLC13A4	1	Unknown	PID_IBD	398	9.18
HGNC:14974	SNX10	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11366	STAT5A	1	Unknown	PID_IBD	398	9.18
HGNC:26200	STN1	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11599	TBX21	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11647	TCIRG1	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11784	THBD	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:17192	TIRAP	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11845	TLN1	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:18153	TNFRSF13B	1	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11918	TNFRSF4	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11926	TNFSF11	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11927	TNFSF12	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:11928	TNFSF13	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:11939	TNFSF9	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:16903	TNIP1	1	Unknown	PID_IBD	398	9.18
HGNC:11982	TOM1	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:23303	TSPAN14	1	Unknown	PID_IBD	398	9.18
HGNC:18598	TUBGCP3	1	Unknown	PID_IBD	398	9.18
HGNC:12469	UBA1	1	Other	PID_IBD	398	9.18
HGNC:12565	UNC119	1	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:25522	WRAP53	1	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:29913	ZC3HC1	1	Unknown	PID_IBD	398	9.18
HGNC:12862	ZFP36	1	Unknown	PID_IBD	398	9.18
HGNC:13098	ZNF34	1	Unknown	PID_IBD	398	9.18
HGNC:591	BIRC3	0	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1683	CD48	0	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:13273	DUOX2	0	Unknown	PID_IBD	398	9.18
HGNC:3697	FGR	0	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:28226	GINS4	0	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:49748	GTF3AP5	0	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:14552	IKBKE	0	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:6148	ITGAL	0	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6215	KARS	0	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:6730	LY9	0	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:17156	LY96	0	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:7545	MYB	0	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	PID_IBD	398	9.18
HGNC:7775	NFATC1	0	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:7776	NFATC2	0	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:7889	NOX1	0	X-LINKED: hemizygous mutation in males, biallelic mutations in females	PID_IBD	398	9.18
HGNC:8507	OSMR	0	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:8619	PAX5	0	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:9658	PTPN6	0	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:15848	SEPT6	0	X-LINKED: hemizygous mutation in males, biallelic mutations in females	PID_IBD	398	9.18
HGNC:29605	SH2B3	0	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:25321	SHARPIN	0	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:17710	SIT1	0	BIALLELIC, autosomal or pseudoautosomal	PID_IBD	398	9.18
HGNC:1839	ADA2	3	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:20917	ALPK1	3	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	autoinflammatory	1075	3.10
HGNC:16446	CARD14	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	autoinflammatory	1075	3.10
HGNC:2230	COPA	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	autoinflammatory	1075	3.10
HGNC:3319	ELF4	3	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	autoinflammatory	1075	3.10
HGNC:5961	IKBKG	3	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	autoinflammatory	1075	3.10
HGNC:6000	IL1RN	3	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:15561	IL36RN	3	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:14450	LPIN2	3	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:6998	MEFV	3	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:7530	MVK	3	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:16412	NLRC4	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	autoinflammatory	1075	3.10
HGNC:22938	NLRP12	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	autoinflammatory	1075	3.10
HGNC:16400	NLRP3	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	autoinflammatory	1075	3.10
HGNC:5331	NOD2	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	autoinflammatory	1075	3.10
HGNC:25118	OTULIN	3	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:9066	PLCG2	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	autoinflammatory	1075	3.10
HGNC:20330	POMP	3	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	autoinflammatory	1075	3.10
HGNC:9541	PSMB4	3	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:9545	PSMB8	3	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:9546	PSMB9	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	autoinflammatory	1075	3.10
HGNC:9580	PSTPIP1	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	autoinflammatory	1075	3.10
HGNC:15864	RBCK1	3	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:9955	RELA	3	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	autoinflammatory	1075	3.10
HGNC:10019	RIPK1	3	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:10825	SH3BP2	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	autoinflammatory	1075	3.10
HGNC:23096	SLC29A3	3	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:11584	TBK1	3	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:27962	TMEM173	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	autoinflammatory	1075	3.10
HGNC:11896	TNFAIP3	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	autoinflammatory	1075	3.10
HGNC:11916	TNFRSF1A	3	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	autoinflammatory	1075	3.10
HGNC:12469	UBA1	3	Other	autoinflammatory	1075	3.10
HGNC:5985	IL17RA	2	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:13890	ITCH	2	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:21378	OGFRL1	2	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:9065	PLCG1	2	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	autoinflammatory	1075	3.10
HGNC:9360	PRF1	2	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:9538	PSMB10	2	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:9642	PTPN1	2	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	autoinflammatory	1075	3.10
HGNC:16031	RNF31	2	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:186	ADA	1	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:14388	GP6	1	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:14334	MKL1	1	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
HGNC:10702	SEC23B	1	BIALLELIC, autosomal or pseudoautosomal	autoinflammatory	1075	3.10
